Player,Min,90s,Age,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls_per90,Ast_per90,G+A_per90,xG_per90,xAG_per90,xG+xAG_per90,npxG_per90,npxG+xAG_per90,Nation,Pos,Comp,Squad,Cluster_KMeans,DBSCAN_Label
Raúl Asencio,1670.0,18.6,21.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.6,0.7,5.0,27.0,4.0,0.0,0.05,0.05,0.01,0.030000000000000002,0.04,0.01,0.04,ESP,DF,La Liga,Real Madrid,2,0
Raúl Chasco,130.0,1.4,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,ESP,DF,La Liga,Valladolid,2,0
Raúl Jiménez,2494.0,27.700000000000003,33.0,12.0,3.0,15.0,9.0,3.0,3.0,4.0,0.0,12.0,9.6,3.2999999999999994,12.9,35.0,62.0,125.0,0.43000000000000005,0.10999999999999999,0.54,0.43000000000000005,0.12,0.55,0.35,0.4699999999999999,MEX,FW,Premier League,Fulham,1,0
Raúl Moro,2341.0,26.0,21.0,4.0,5.0,9.0,4.0,0.0,0.0,2.0,0.0,4.1,4.1,5.7,9.8,112.0,81.0,190.0,0.15,0.19,0.35,0.16,0.22,0.38,0.16,0.38,ESP,"MF,FW",La Liga,Valladolid,5,0
Raúl de Tomás,22.0,0.2,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP,"DF,FW",La Liga,Rayo Vallecano,2,0
Reda Belahyane,1502.2456896551723,16.671767241379307,20.0,0.0,1.7866379310344827,1.7866379310344827,0.0,0.0,0.0,5.359913793103448,1.0,0.1786637931034483,0.1786637931034483,0.8933189655172413,1.1613146551724138,20.079741379310345,66.2790948275862,11.719827586206897,0.0,0.09826508620689654,0.09826508620689654,0.008933189655172414,0.05359913793103448,0.0625323275862069,0.008933189655172414,0.0625323275862069,MAR,MF,Serie A,Lazio,3,0
Reda Khadra,78.0,0.9,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,7.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,GER,"MF,FW",Ligue 1,Reims,2,0
Reece James,1063.0,11.8,24.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.4,0.4,0.7,1.1,7.0,64.0,12.0,0.08,0.08,0.17,0.04,0.06,0.1,0.04,0.1,ENG,"DF,MF",Premier League,Chelsea,2,0
Reinildo Mandava,941.0,10.5,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.1,0.1,0.1,0.2,14.0,34.0,15.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,MOZ,DF,La Liga,Atlético Madrid,2,0
Reiss Nelson,484.0367346938776,5.366938775510205,24.0,0.9938775510204082,0.9938775510204082,1.9877551020408164,0.9938775510204082,0.0,0.0,0.9938775510204082,0.0,1.093265306122449,1.093265306122449,0.9938775510204082,2.087142857142857,44.724489795918366,34.785714285714285,62.614285714285714,0.17889795918367346,0.17889795918367346,0.36773469387755103,0.19877551020408166,0.17889795918367346,0.3876122448979592,0.19877551020408166,0.3876122448979592,ENG,FW,Premier League,Fulham,1,0
Remi Oudin,299.0,3.3,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.6,0.7,2.0,13.0,16.0,0.0,0.0,0.0,0.04,0.18,0.22,0.04,0.22,FRA,"MF,FW",Serie A,Lecce,2,0
Remo Freuler,3204.0,35.6,32.0,1.0,2.0,3.0,1.0,0.0,0.0,6.0,0.0,1.3,1.3,1.5,2.7,39.0,208.0,56.0,0.029999999999999995,0.05999999999999999,0.08,0.04,0.04,0.08,0.04,0.08,SUI,MF,Serie A,Bologna,0,0
Remy Rees-Dottin,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENG,FW,Premier League,Bournemouth,2,0
Renato Tapia,2424.0,26.9,29.0,1.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,0.6,0.6,0.4,1.0,17.0,83.0,20.0,0.04,0.0,0.04,0.02,0.01,0.04,0.02,0.04,PER,"MF,DF",La Liga,Leganés,0,0
Renato Veiga,963.4301412872842,10.665070643642071,21.0,0.0,0.8579277864992151,0.8579277864992151,0.0,0.0,0.0,2.0,0.0,0.8721350078492935,0.8721350078492935,0.08579277864992152,0.9579277864992152,8.289638932496075,35.3116169544741,0.4262166405023548,0.0,0.0686342229199372,0.0686342229199372,0.07857927786499215,0.0,0.0871585557299843,0.07857927786499215,0.0871585557299843,POR,"DF,MF",Serie A,Juventus,2,0
Ricardo Pereira,388.0,4.3,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,3.0,18.0,5.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,POR,DF,Premier League,Leicester City,2,0
Ricardo Rodríguez,1274.0,14.2,31.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.6,19.0,63.0,32.0,0.0,0.07,0.07,0.01,0.03,0.04,0.01,0.04,SUI,DF,La Liga,Betis,2,0
Riccardo Calafiori,983.0,10.9,22.0,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,0.9,0.9,0.3,1.1,22.0,54.0,29.0,0.18,0.09,0.27,0.08,0.03,0.11,0.08,0.11,ITA,DF,Premier League,Arsenal,0,0
Riccardo Orsolini,1878.0,20.9,27.0,15.0,4.0,19.0,12.0,3.0,3.0,2.0,0.0,10.1,7.8,3.7,11.5,61.0,69.0,186.0,0.72,0.19,0.91,0.49,0.18,0.66,0.37,0.55,ITA,FW,Serie A,Bologna,1,0
Riccardo Sottil,741.6506276150627,8.283577405857741,25.0,0.8713389121338913,0.8713389121338913,1.7426778242677825,0.8713389121338913,0.0,0.0,0.8713389121338913,0.0,0.8099372384937239,0.8099372384937239,0.8228033472803348,1.5456066945606695,63.28033472803347,16.070083682008367,88.93514644351464,0.09584728033472803,0.09584728033472803,0.19169456066945606,0.09514644351464434,0.10801255230125524,0.2118723849372385,0.09514644351464434,0.2118723849372385,ITA,"FW,MF",Serie A,Milan,0,0
Richarlison,504.0,5.6,27.0,4.0,1.0,5.0,4.0,0.0,0.0,2.0,0.0,3.7,3.7,0.9,4.6,8.0,11.0,22.0,0.71,0.18,0.89,0.66,0.16,0.82,0.66,0.82,BRA,FW,Premier League,Tottenham,1,0
Richie Sagrado,140.0,1.6,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,0.0,2.0,5.0,0.0,0.0,0.0,0.030000000000000002,0.0,0.030000000000000002,0.030000000000000002,0.030000000000000002,BEL,DF,Serie A,Venezia,2,0
Rico Henry,99.0,1.1,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENG,DF,Premier League,Brentford,2,0
Rico Lewis,1893.0,21.0,19.0,1.0,2.0,3.0,1.0,0.0,0.0,5.0,1.0,1.4,1.4,0.3,1.7,39.0,107.0,78.0,0.05,0.1,0.14,0.07,0.02,0.08,0.07,0.08,ENG,"DF,MF",Premier League,Manchester City,3,0
Ridgeciano Haps,1369.0,15.2,31.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,1.2,1.2,0.7,1.9,26.0,52.0,47.0,0.07,0.07,0.13,0.08,0.05,0.13,0.08,0.13,SUR,DF,Serie A,Venezia,0,0
Ridle Baku,1224.7546012269938,13.625766871165645,26.0,2.0,2.042944785276074,4.042944785276074,2.0,0.0,0.0,1.478527607361963,0.0,1.4478527607361964,1.4478527607361964,1.4042944785276075,2.8042944785276074,18.607361963190183,42.43558282208589,87.9079754601227,0.14478527607361963,0.1477914110429448,0.2925766871165644,0.10478527607361962,0.10521472392638037,0.20478527607361963,0.10478527607361962,0.20478527607361963,GER,"FW,MF",Bundesliga,RB Leipzig,0,0
Ritsu Doan,2862.0,31.8,26.0,10.0,7.0,17.0,10.0,0.0,0.0,2.0,0.0,6.6000000000000005,6.6000000000000005,3.6999999999999997,10.3,64.0,130.0,178.0,0.31,0.22,0.53,0.21,0.12,0.32,0.21,0.32,JPN,"FW,MF",Bundesliga,Freiburg,5,0
Robert Andrich,1598.0,17.8,29.0,2.0,2.0,4.0,2.0,0.0,0.0,7.0,0.0,1.3,1.3,0.3,1.6,8.0,65.0,17.0,0.11,0.11,0.23,0.07,0.02,0.09,0.07,0.09,GER,"MF,DF",Bundesliga,Leverkusen,0,0
Robert Gumny,271.0,3.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.5,0.8,5.0,10.0,13.0,0.0,0.0,0.0,0.11,0.15,0.26,0.11,0.26,POL,DF,Bundesliga,Augsburg,2,0
Robert Lewandowski,2667.0,29.599999999999998,35.0,27.0,2.0,29.0,24.0,3.0,4.0,1.0,0.0,27.099999999999998,24.0,2.3,26.3,27.0,48.0,164.0,0.9100000000000001,0.07,0.98,0.9200000000000002,0.08,0.99,0.8099999999999999,0.89,POL,FW,La Liga,Barcelona,1,0
Robert Skov,852.0,9.5,28.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0,1.6999999999999997,0.9000000000000001,2.4,3.3,25.0,36.0,45.0,0.21,0.21,0.42,0.18,0.25,0.43,0.1,0.35,DEN,"DF,MF",Bundesliga,Union Berlin,1,0
Robert Sánchez,2880.0,32.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP,GK,Premier League,Chelsea,2,0
Robert Wagner,407.0,4.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,1.0,10.0,9.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,GER,MF,Bundesliga,St. Pauli,2,0
Roberto Férnandez,1497.0,16.6,22.0,6.0,0.0,6.0,6.0,0.0,0.0,1.0,0.0,3.6,3.6,0.6,4.2,7.0,17.0,50.0,0.36,0.0,0.36,0.21,0.04,0.25,0.21,0.25,ESP,FW,La Liga,Espanyol,2,0
Roberto Gagliardini,180.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.2,5.0,11.0,3.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.09,ITA,"MF,DF",Serie A,Monza,2,0
Roberto López,396.0,4.4,24.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.9000000000000001,1.4,3.0,20.0,11.0,0.0,0.22999999999999998,0.22999999999999998,0.11,0.2,0.31,0.11,0.31,ESP,MF,La Liga,Leganés,2,0
Roberto Navarro,1278.0,14.2,22.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,2.0,1.9,3.9,45.0,51.0,85.0,0.07,0.0,0.07,0.14,0.14,0.28,0.14,0.28,ESP,"MF,FW",La Liga,Mallorca,0,0
Roberto Piccoli,3127.0,34.7,23.0,10.0,1.0,11.0,9.0,1.0,1.0,6.0,0.0,12.699999999999998,12.0,0.9,12.9,30.0,37.0,165.0,0.29,0.030000000000000002,0.32,0.37,0.030000000000000002,0.39,0.34,0.37,ITA,FW,Serie A,Cagliari,1,0
Robin Gosens,2437.2045193412487,27.069322098812716,30.0,4.827652240520873,4.827652240520873,9.655304481041746,4.827652240520873,0.0,0.0,5.827652240520873,0.0,1.7379548065875143,1.7379548065875143,2.3207200306396016,3.9655687476062806,29.96591344312524,98.62198391420911,88.03561853695902,0.17379548065875142,0.17379548065875142,0.34759096131750283,0.05862121792416699,0.08172347759479126,0.15,0.05862121792416699,0.15,GER,DF,Bundesliga,Union Berlin,0,0
Robin Hack,2172.0,24.1,25.0,4.0,7.0,11.0,4.0,0.0,0.0,4.0,0.0,5.4,5.4,3.6,9.0,51.0,95.0,141.0,0.17,0.29,0.46,0.22,0.15,0.38,0.22,0.38,GER,"FW,MF",Bundesliga,Gladbach,5,0
Robin Hranáč,219.0,2.4,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CZE,DF,Bundesliga,Hoffenheim,2,0
Robin Koch,2586.0,28.7,28.0,3.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,1.7,1.7,0.2,2.0,9.0,93.0,4.0,0.1,0.0,0.1,0.06,0.01,0.07,0.06,0.07,GER,DF,Bundesliga,Eint Frankfurt,0,0
Robin Le Normand,2151.0,23.9,27.0,1.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,1.5,1.5,0.5,1.9,11.0,55.0,6.0,0.04,0.0,0.04,0.06,0.02,0.08,0.06,0.08,ESP,DF,La Liga,Atlético Madrid,0,0
Robin Olsen,226.0,2.5,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SWE,GK,Premier League,Aston Villa,2,0
Robin Zentner,2880.0,32.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.3,0.3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,GER,GK,Bundesliga,Mainz 05,2,0
Robinio Vaz,75.0,0.8,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.5,3.0,0.0,6.0,0.0,0.0,0.0,0.61,0.0,0.61,0.61,0.61,FRA,FW,Ligue 1,Marseille,2,0
Rocco Reitz,1830.0,20.3,22.0,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,1.7,1.7,2.1,3.8,18.0,91.0,30.0,0.1,0.05,0.15,0.08,0.1,0.19,0.08,0.19,GER,MF,Bundesliga,Gladbach,0,0
Rodri,100.80104712041884,1.1089005235602094,25.528795811518325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12356020942408377,0.12356020942408377,0.061780104712041886,0.12356020942408377,2.8534031413612566,6.471204188481676,7.178010471204188,0.0,0.0,0.0,0.08031413612565445,0.060000000000000005,0.14031413612565447,0.08031413612565445,0.14031413612565447,ESP,MF,La Liga,Betis,2,0
Rodrigo Abajas,65.0,0.7,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,3.0,2.0,3.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,ESP,DF,La Liga,Valencia,2,0
Rodrigo Bentancur,1645.0,18.3,27.0,2.0,0.0,2.0,2.0,0.0,0.0,9.0,0.0,1.3,1.3,0.4,1.7,28.0,100.0,34.0,0.10999999999999999,0.0,0.10999999999999999,0.07,0.02,0.1,0.07,0.1,URU,MF,Premier League,Tottenham,0,0
Rodrigo De Paul,2106.0,23.4,30.0,3.0,5.0,8.0,3.0,0.0,0.0,7.0,0.0,1.3,1.3,5.6,6.9,85.0,231.0,64.0,0.13,0.21,0.34,0.06,0.24,0.29,0.06,0.29,ARG,MF,La Liga,Atlético Madrid,5,0
Rodrigo Gomes,810.0,9.0,21.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.7,0.7,0.9,1.6,23.0,27.0,81.0,0.21999999999999997,0.0,0.21999999999999997,0.08,0.1,0.17999999999999997,0.08,0.17999999999999997,POR,"DF,FW",Premier League,Wolves,2,0
Rodrigo Muniz,964.0,10.7,23.0,8.0,1.0,9.0,8.0,0.0,0.0,1.0,0.0,5.8,5.8,0.7,6.5,6.0,27.0,31.0,0.75,0.09,0.84,0.54,0.07,0.61,0.54,0.61,BRA,FW,Premier League,Fulham,1,0
Rodrigo Riquelme,516.0,5.7,24.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.8,1.7,43.0,24.0,62.0,0.0,0.17,0.17,0.16,0.14,0.3,0.16,0.3,ESP,"MF,DF",La Liga,Atlético Madrid,2,0
Rodrygo,1928.0,21.4,23.0,6.0,5.0,11.0,6.0,0.0,0.0,0.0,0.0,4.0,3.9,3.0,6.9,113.0,108.0,253.0,0.28,0.23,0.51,0.19,0.14,0.33,0.18,0.32,BRA,"FW,MF",La Liga,Real Madrid,5,0
Roger Hinojo,9.0,0.1,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP,DF,La Liga,Espanyol,2,0
Roland Sallai,46.0,0.5,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,4.0,3.0,2.0,0.0,0.0,0.0,0.25,0.16,0.41,0.25,0.41,HUN,"FW,MF",Bundesliga,Freiburg,2,0
Rolando Mandragora,1931.0,21.5,27.0,4.0,3.0,7.0,3.0,1.0,1.0,7.0,0.0,2.7,1.9,4.8,6.6,11.0,92.0,34.0,0.19,0.14,0.33,0.12,0.22,0.35,0.09,0.31,ITA,MF,Serie A,Fiorentina,0,0
Romain Del Castillo,1259.0,14.0,28.0,6.0,4.0,10.0,3.0,3.0,4.0,0.0,0.0,4.7,1.5,3.3999999999999995,4.9,29.0,61.0,106.0,0.43,0.29,0.71,0.33,0.23999999999999996,0.58,0.11,0.35,FRA,FW,Ligue 1,Brest,1,0
Romain Esse,138.0,1.5,19.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.3,0.3,0.4,0.7,1.0,7.0,14.0,0.65,0.65,1.3,0.21,0.27,0.48,0.21,0.48,ENG,MF,Premier League,Crystal Palace,1,-1
Romain Faivre,899.0,10.0,26.0,3.0,2.0,5.0,2.0,1.0,1.0,2.0,0.0,2.6,1.8,1.9,3.7,24.0,44.0,49.0,0.3,0.2,0.5,0.26,0.19,0.45,0.18,0.37,FRA,"MF,FW",Ligue 1,Brest,1,0
Romain Perraud,2002.0,22.2,26.0,2.0,2.0,4.0,2.0,0.0,0.0,8.0,1.0,0.6,0.6,1.6,2.1,51.0,62.0,106.0,0.09,0.09,0.18,0.02,0.07,0.1,0.02,0.1,FRA,DF,La Liga,Betis,3,0
Roman Dixon,90.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENG,DF,Premier League,Everton,2,0
Romano Schmid,2834.0,31.5,24.0,5.0,4.0,9.0,4.0,1.0,1.0,4.0,0.0,4.3,3.5,6.2,9.7,107.0,279.0,201.0,0.16,0.13,0.29,0.14,0.2,0.33,0.11,0.31,AUT,MF,Bundesliga,Werder Bremen,5,0
Romelu Lukaku,2843.0,31.6,31.0,14.0,10.0,24.0,11.0,3.0,4.0,4.0,0.0,13.0,9.8,3.8999999999999995,13.8,31.0,36.0,219.0,0.44,0.32,0.7599999999999999,0.41,0.12,0.54,0.31,0.44,BEL,FW,Serie A,Napoli,1,0
Roméo Lavia,797.0,8.9,20.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.3,0.3,0.7,1.0,3.0,31.0,7.0,0.0,0.11,0.11,0.03,0.08,0.11,0.03,0.11,BEL,MF,Premier League,Chelsea,2,0
Ronald Araújo,754.0,8.4,25.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.4,1.4,6.0,49.0,3.0,0.11999999999999998,0.11999999999999998,0.23999999999999996,0.11,0.05,0.17,0.11,0.17,URU,DF,La Liga,Barcelona,2,0
Ronnie Edwards,12.0,0.10000000000000002,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENG,DF,Premier League,Southampton,2,0
Ross Barkley,581.0,6.5,30.0,3.0,1.0,4.0,3.0,0.0,0.0,3.0,0.0,1.7999999999999998,1.7999999999999998,0.6,2.4,15.0,36.0,10.0,0.45999999999999996,0.15,0.62,0.27,0.1,0.37,0.27,0.37,ENG,MF,Premier League,Aston Villa,1,0
Ross Stewart,389.0,4.3,28.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.1,1.1,0.0,1.1,3.0,2.0,10.0,0.23,0.0,0.23,0.25,0.0,0.25,0.25,0.25,SCO,FW,Premier League,Southampton,2,0
Ruben Aguilar,1124.0,12.5,31.0,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,0.8,0.8,1.9,2.7,32.0,74.0,101.0,0.08,0.16,0.24,0.06,0.15,0.21,0.06,0.21,FRA,"DF,MF",Ligue 1,Lens,0,0
Ruben Loftus-Cheek,1037.0,11.5,28.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.7,0.7,1.9,2.6,27.0,51.0,32.0,0.0,0.0,0.0,0.06,0.16,0.22,0.06,0.22,ENG,MF,Serie A,Milan,0,0
Ruben Vargas,556.625,6.21875,25.0,1.375,0.6875,2.0625,1.375,0.0,0.0,0.9375,0.0,1.59375,1.59375,0.76875,2.2937499999999997,22.75,13.6875,50.8125,0.185625,0.08937500000000001,0.275,0.24125000000000002,0.13125000000000003,0.37937499999999996,0.24125000000000002,0.37937499999999996,SUI,"FW,MF",Bundesliga,Augsburg,2,0
Rubén García,2413.0,26.8,31.0,5.0,5.0,10.0,5.0,0.0,0.0,2.0,0.0,3.2,3.2,3.6000000000000005,6.799999999999999,37.0,112.0,157.0,0.19,0.19,0.37,0.12,0.13,0.25,0.12,0.25,ESP,"FW,MF",La Liga,Osasuna,5,0
Rubén Peña,775.0,8.6,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,0.7,0.6,1.3,18.0,27.0,57.0,0.0,0.0,0.0,0.08,0.07,0.15,0.08,0.15,ESP,"FW,DF",La Liga,Osasuna,2,0
Rudy Matondo,66.0,0.7,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA,MF,Ligue 1,Auxerre,2,0
Rui Modesto,608.0,6.8,24.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.8,1.3,16.0,22.0,43.0,0.0,0.15,0.15,0.07,0.12,0.19,0.07,0.19,ANG,"DF,MF",Serie A,Udinese,2,0
Rui Patrício,270.0,3.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POR,GK,Serie A,Atalanta,2,0
Rui Silva,1350.0,15.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,POR,GK,La Liga,Betis,2,0
Ruslan Malinovskyi,383.0,4.3,31.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,1.5,1.7,3.0,32.0,10.0,0.0,0.47,0.47,0.06,0.35,0.41,0.06,0.41,UKR,"MF,FW",Serie A,Genoa,1,0
Ryan Christie,2117.0,23.5,29.0,2.0,3.0,5.0,2.0,0.0,0.0,9.0,0.0,1.8,1.8,3.5,5.4,34.0,137.0,44.0,0.09,0.13,0.21,0.08,0.15,0.23,0.08,0.23,SCO,MF,Premier League,Bournemouth,0,0
Ryan Fraser,306.0,3.3999999999999995,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.1,10.0,8.0,18.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,SCO,"FW,DF",Premier League,Southampton,3,0
Ryan Gravenberch,3160.0,35.1,22.0,0.0,4.0,4.0,0.0,0.0,0.0,6.0,1.0,1.1,1.1,3.1,4.2,70.0,181.0,55.0,0.0,0.11,0.11,0.03,0.09,0.12,0.03,0.12,NED,MF,Premier League,Liverpool,3,0
Ryan Manning,1462.0,16.2,28.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,3.2,3.6,14.0,35.0,74.0,0.0,0.06,0.06,0.02,0.2,0.22,0.02,0.22,IRL,"DF,MF",Premier League,Southampton,0,0
Ryan Sessegnon,580.0,6.4,24.0,4.0,2.0,6.0,4.0,0.0,0.0,1.0,0.0,1.6,1.6,1.1,2.7,18.0,22.0,59.0,0.62,0.31,0.9299999999999999,0.25,0.17,0.42,0.25,0.42,ENG,"FW,DF",Premier League,Fulham,1,0
Ryan Trevitt,4.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENG,MF,Premier League,Brentford,2,0
Ryan Yates,1915.0,21.3,26.0,2.0,1.0,3.0,2.0,0.0,0.0,10.0,0.0,2.3,2.3,1.2,3.5,18.0,53.0,16.0,0.09,0.05,0.14,0.11,0.05,0.16000000000000003,0.11,0.16000000000000003,ENG,MF,Premier League,Nott'ham Forest,0,0
Rémy Cabella,1011.0,11.2,34.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,2.3,6.2,45.0,77.0,130.0,0.09,0.18,0.27,0.35,0.2,0.55,0.35,0.55,FRA,"FW,MF",Ligue 1,Lille,5,0
Rémy Descamps,90.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA,GK,Ligue 1,Lyon,2,0
Rémy Labeau Lascary,637.0,7.1,21.0,2.0,1.0,3.0,2.0,0.0,0.0,5.0,0.0,2.5,2.5,1.1,3.6000000000000005,17.0,7.0,71.0,0.28,0.14,0.41999999999999993,0.36,0.15,0.51,0.36,0.51,GLP,"FW,MF",Ligue 1,Lens,1,0
Rúben Dias,2271.0,25.2,27.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.5,1.5,0.3,1.8,43.0,160.0,8.0,0.0,0.0,0.0,0.06,0.01,0.07,0.06,0.07,POR,DF,Premier League,Manchester City,0,0
Răzvan Marin,1406.0,15.6,28.0,3.0,2.0,5.0,1.0,2.0,2.0,4.0,0.0,2.4,0.7999999999999999,3.6,4.5,22.0,84.0,29.0,0.19,0.13,0.32,0.15,0.23,0.39,0.049999999999999996,0.29,ROU,MF,Serie A,Cagliari,0,0
Saad El Haddad,30.0,0.3,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,MAR,MF,Serie A,Venezia,2,0
